index,timerange,start_day,end_day,status,error,error_report_file,result_file,plans_file_count,pnl_quote,pnl_pct,initial_equity,end_equity,end_quote,end_base,fills,stop_events,seed_events,rebuild_events,soft_adjust_events,action_start,action_hold,action_stop,mode_plan_counts,mode_desired_counts,raw_action_mode_counts,effective_action_mode_counts,fill_mode_counts,fill_mode_side_counts,start_blocker_counts,start_counterfactual_single_counts,start_counterfactual_combo_counts,hold_reason_counts,stop_reason_counts,stop_event_reason_counts,stop_reason_counts_combined,top_start_blocker,top_start_counterfactual_single,top_start_counterfactual_combo,top_stop_reason
1,20200101-20200115,20200101,20200115,ok,,,/home/kani/grid-ml-system/freqtrade/user_data/walkforward/wf_step6B_attr_debug_20260215T124506Z/window_001.result.json,545,35.56003115069507,3.556003115069517,1000.0,1035.560031150695,829.0925032739079,1.2464835056555608,1,283,1,0,7,4,258,283,"{""intraday"": 40, ""pause"": 494, ""swing"": 11}","{""intraday"": 39, ""pause"": 494, ""swing"": 12}","{""HOLD|intraday"": 35, ""HOLD|pause"": 212, ""HOLD|swing"": 11, ""NO_PLAN|no_plan"": 799, ""START|intraday"": 4, ""STOP|intraday"": 1, ""STOP|pause"": 282}","{""HOLD|intraday"": 35, ""HOLD|pause"": 212, ""HOLD|swing"": 11, ""NO_PLAN|no_plan"": 799, ""START|intraday"": 4, ""STOP|intraday"": 1, ""STOP|pause"": 282}","{""intraday"": 1}","{""buy|intraday"": 1}","{""cooldown_active"": 311, ""gate_fail:adx_ok"": 33, ""gate_fail:atr_ok"": 21, ""gate_fail:bbw_nonexp"": 129, ""gate_fail:bbwp_gate_ok"": 493, ""gate_fail:cvd_gate_ok"": 157, ""gate_fail:ema_dist_ok"": 21, ""gate_fail:fvg_gate_ok"": 455, ""gate_fail:mode_active_ok"": 494, ""gate_fail:mrvd_gate_ok"": 28, ""gate_fail:os_dev_build_ok"": 154, ""gate_fail:vol_ok"": 88, ""mode_handoff_required_stop"": 1, ""reclaim_active"": 360, ""router_pause_mode"": 494, ""rsi_out_of_range"": 193, ""stop_rule_active"": 283}","{""gate_fail:bbwp_gate_ok"": 4, ""gate_fail:fvg_gate_ok"": 18, ""gate_fail:os_dev_build_ok"": 2}","{""gate_fail:bbwp_gate_ok"": 4, ""gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 8, ""gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:fvg_gate_ok"": 18, ""gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 5, ""gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok"": 19, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 73, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 7, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 10, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 4, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 13, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 5, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 21, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 3, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+rsi_out_of_range"": 4, ""gate_fail:mode_active_ok+gate_fail:fvg_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 4, ""gate_fail:mode_active_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 5, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 9, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:os_dev_build_ok"": 2, ""gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 3, ""gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1}","{""cooldown_active"": 35, ""gate_fail:bbw_nonexp"": 2, ""gate_fail:bbwp_gate_ok"": 210, ""gate_fail:cvd_gate_ok"": 75, ""gate_fail:fvg_gate_ok"": 220, ""gate_fail:mode_active_ok"": 212, ""gate_fail:mrvd_gate_ok"": 4, ""gate_fail:os_dev_build_ok"": 80, ""gate_fail:vol_ok"": 29, ""reclaim_active"": 82, ""router_pause_mode"": 212, ""rsi_out_of_range"": 75}","{""bbwp_expansion_stop"": 279, ""mode_handoff_required_stop"": 1, ""os_dev_trend_stop"": 7, ""range_shift_stop"": 5}","{""PLAN_STOP"": 283}","{""bbwp_expansion_stop"": 279, ""event:PLAN_STOP"": 283, ""mode_handoff_required_stop"": 1, ""os_dev_trend_stop"": 7, ""range_shift_stop"": 5}",gate_fail:mode_active_ok:494,gate_fail:fvg_gate_ok:18,gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok:73,event:PLAN_STOP:283
