ts_utc,side,price,qty_base,fee_quote,reason
2026-02-08T20:45:00+00:00,buy,2104.6800000000003,0.10063373727767581,0.21180181417357874,FILL
2026-02-08T23:00:00+00:00,sell,2119.578641012887,0.10063373727767581,0.21330112009906405,FILL
2026-02-08T23:15:00+00:00,buy,2087.0031306604037,0.07536278563908866,0.15728236956406697,FILL
2026-02-08T23:15:00+00:00,buy,2101.0443768868013,0.10063373727767581,0.21143594783236444,FILL
2026-02-08T23:30:00+00:00,buy,2072.8389866408775,0.14034925764375136,0.290921412990073,FILL
2026-02-08T23:45:00+00:00,sell,2101.008371747481,0.07536278563908866,0.1583378435459361,FILL
2026-02-08T23:45:00+00:00,sell,2086.895115242443,0.14034925764375136,0.2928941802046478,FILL
2026-02-09T00:00:00+00:00,buy,2086.9358273374637,0.07536278563908866,0.1572772973981674,FILL
2026-02-09T01:15:00+00:00,sell,2101.02112070891,0.07536278563908866,0.1583388043431834,FILL
2026-02-09T01:30:00+00:00,buy,2058.7578449623716,0.018849257216091014,0.03880605616534097,FILL
2026-02-09T01:30:00+00:00,buy,2072.845603544551,0.14034925764375136,0.29092234166759146,FILL
2026-02-09T01:30:00+00:00,buy,2086.9333621267306,0.07536278563908866,0.15727711161301938,FILL
2026-02-09T01:45:00+00:00,sell,2064.7629491632433,0.018849257216091014,0.03891924791903263,FILL
2026-02-09T02:30:00+00:00,sell,2080.314064435802,0.14034925764375136,0.2919705346094199,FILL
2026-02-09T03:30:00+00:00,sell,2095.8423055298713,0.07536278563908866,0.15794851440498103,FILL
2026-02-09T06:15:00+00:00,buy,2080.804501471172,0.07536278563908866,0.1568152236012227,FILL
2026-02-09T07:30:00+00:00,buy,2065.8129634287848,0.14034925764375136,0.28993531584806803,FILL
2026-02-09T15:15:00+00:00,buy,2033.2958571545323,0.06702269638721549,0.13627697089945132,FILL
2026-02-09T15:15:00+00:00,sell,2048.311952384844,0.027226279542216028,0.05576791380529206,FILL
2026-02-09T15:15:00+00:00,sell,2063.328047615156,0.027226279542216028,0.05617674621166505,FILL
2026-02-09T15:30:00+00:00,sell,2048.274961908459,0.06702269638721549,0.13728091088952601,FILL
2026-02-09T15:30:00+00:00,buy,2048.274961908459,0.027226279542216028,0.055766906692241595,FILL
2026-02-09T15:45:00+00:00,sell,2062.7977397583923,0.027226279542216028,0.05616230790171338,FILL
2026-02-09T16:30:00+00:00,sell,2074.2860677153412,0.06806569885554008,0.14118773082535482,FILL
2026-02-09T16:45:00+00:00,sell,2088.600112858902,0.11264639093763505,0.23527326482549257,FILL
2026-02-09T16:45:00+00:00,sell,2102.9141580024625,0.08118113168290868,0.17071695117865093,FILL
2026-02-09T17:00:00+00:00,buy,2087.4105475486112,0.08118113168290868,0.16945835053683633,FILL
2026-02-09T17:30:00+00:00,sell,2101.502317756771,0.08118113168290868,0.1706023363897502,FILL
