ts,close,quote,base,equity,open_orders,stop,action,plan_index,plan_time_utc,start_counterfactual_required_count,start_counterfactual_single,start_counterfactual_combo,start_counterfactual_required
2026-02-10T00:00:00+00:00,2110.3,1000.0,0.0,1000.0,0,False,HOLD,0,2026-02-10 00:00:00+00:00,1,gate_fail:bbwp_gate_ok,gate_fail:bbwp_gate_ok,gate_fail:bbwp_gate_ok
2026-02-10T00:15:00+00:00,2104.19,1000.0,0.0,1000.0,0,False,HOLD,1,2026-02-10 00:15:00+00:00,1,gate_fail:bbwp_gate_ok,gate_fail:bbwp_gate_ok,gate_fail:bbwp_gate_ok
2026-02-10T00:30:00+00:00,2098.54,1000.0,0.0,1000.0,0,False,HOLD,2,2026-02-10 00:30:00+00:00,1,gate_fail:bbwp_gate_ok,gate_fail:bbwp_gate_ok,gate_fail:bbwp_gate_ok
2026-02-10T00:45:00+00:00,2096.72,1000.0,0.0,1000.0,0,False,HOLD,3,2026-02-10 00:45:00+00:00,1,gate_fail:bbwp_gate_ok,gate_fail:bbwp_gate_ok,gate_fail:bbwp_gate_ok
2026-02-10T01:00:00+00:00,2111.06,1000.0,0.0,1000.0,0,False,HOLD,4,2026-02-10 01:00:00+00:00,1,gate_fail:bbwp_gate_ok,gate_fail:bbwp_gate_ok,gate_fail:bbwp_gate_ok
2026-02-10T01:15:00+00:00,2116.75,1000.0,0.0,1000.0,0,False,HOLD,5,2026-02-10 01:15:00+00:00,2,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-10T01:30:00+00:00,2120.78,1000.0,0.0,1000.0,0,False,HOLD,6,2026-02-10 01:30:00+00:00,2,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-10T01:45:00+00:00,2117.35,1000.0,0.0,1000.0,0,False,HOLD,7,2026-02-10 01:45:00+00:00,2,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-10T02:00:00+00:00,2115.77,1000.0,0.0,1000.0,0,False,HOLD,8,2026-02-10 02:00:00+00:00,2,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-10T02:15:00+00:00,2110.06,1000.0,0.0,1000.0,0,False,HOLD,9,2026-02-10 02:15:00+00:00,2,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-10T02:30:00+00:00,2104.8,1000.0,0.0,1000.0,0,False,HOLD,10,2026-02-10 02:30:00+00:00,2,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-10T02:45:00+00:00,2108.18,1000.0,0.0,1000.0,0,False,HOLD,11,2026-02-10 02:45:00+00:00,2,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-10T03:00:00+00:00,2099.4,1000.0,0.0,1000.0,0,False,HOLD,12,2026-02-10 03:00:00+00:00,2,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-10T03:15:00+00:00,2071.34,1000.0,0.0,1000.0,0,False,HOLD,13,2026-02-10 03:15:00+00:00,4,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T03:30:00+00:00,2061.54,1000.0,0.0,1000.0,0,False,HOLD,14,2026-02-10 03:30:00+00:00,4,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T03:45:00+00:00,2064.96,1000.0,0.0,1000.0,0,False,HOLD,15,2026-02-10 03:45:00+00:00,3,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T04:00:00+00:00,2073.08,1000.0,0.0,1000.0,0,False,HOLD,16,2026-02-10 04:00:00+00:00,3,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T04:15:00+00:00,2070.18,1000.0,0.0,1000.0,0,False,HOLD,17,2026-02-10 04:15:00+00:00,3,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T04:30:00+00:00,2065.39,1000.0,0.0,1000.0,0,False,HOLD,18,2026-02-10 04:30:00+00:00,3,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T04:45:00+00:00,2070.44,1000.0,0.0,1000.0,0,False,HOLD,19,2026-02-10 04:45:00+00:00,3,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T05:00:00+00:00,2070.11,1000.0,0.0,1000.0,0,False,HOLD,20,2026-02-10 05:00:00+00:00,3,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T05:15:00+00:00,2063.25,1000.0,0.0,1000.0,0,False,HOLD,21,2026-02-10 05:15:00+00:00,3,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T05:30:00+00:00,2056.42,1000.0,0.0,1000.0,0,False,HOLD,22,2026-02-10 05:30:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T05:45:00+00:00,2053.07,1000.0,0.0,1000.0,0,False,HOLD,23,2026-02-10 05:45:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T06:00:00+00:00,2051.55,1000.0,0.0,1000.0,0,True,STOP,24,2026-02-10 06:00:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T06:15:00+00:00,2040.91,1000.0,0.0,1000.0,0,False,HOLD,25,2026-02-10 06:15:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T06:30:00+00:00,2029.22,1000.0,0.0,1000.0,0,False,HOLD,26,2026-02-10 06:30:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T06:45:00+00:00,2008.79,1000.0,0.0,1000.0,0,False,HOLD,27,2026-02-10 06:45:00+00:00,6,,gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T07:00:00+00:00,2011.55,1000.0,0.0,1000.0,0,True,STOP,28,2026-02-10 07:00:00+00:00,6,,gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T07:15:00+00:00,2013.42,1000.0,0.0,1000.0,0,True,STOP,29,2026-02-10 07:15:00+00:00,6,,gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T07:30:00+00:00,2011.21,1000.0,0.0,1000.0,0,True,STOP,30,2026-02-10 07:30:00+00:00,6,,gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T07:45:00+00:00,2007.47,1000.0,0.0,1000.0,0,True,STOP,31,2026-02-10 07:45:00+00:00,4,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T08:00:00+00:00,2004.62,1000.0,0.0,1000.0,0,True,STOP,32,2026-02-10 08:00:00+00:00,4,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T08:15:00+00:00,2011.41,1000.0,0.0,1000.0,0,True,STOP,33,2026-02-10 08:15:00+00:00,4,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-10T08:30:00+00:00,2008.8,1000.0,0.0,1000.0,0,True,STOP,34,2026-02-10 08:30:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T08:45:00+00:00,2014.88,1000.0,0.0,1000.0,0,True,STOP,35,2026-02-10 08:45:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T09:00:00+00:00,2021.63,1000.0,0.0,1000.0,0,False,HOLD,36,2026-02-10 09:00:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-10T09:15:00+00:00,2022.81,1000.0,0.0,1000.0,0,False,HOLD,37,2026-02-10 09:15:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
