ts,close,quote,base,equity,open_orders,stop,action,plan_index,plan_time_utc,start_counterfactual_required_count,start_counterfactual_single,start_counterfactual_combo,start_counterfactual_required
2026-02-11T04:15:00+00:00,1984.38,299.74935073653245,0.3492026823003014,992.7001694396045,3,False,HOLD,17,2026-02-11 04:15:00+00:00,4,,gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T04:30:00+00:00,1974.19,299.74935073653245,0.3492026823003014,989.1417941069644,3,False,HOLD,18,2026-02-11 04:30:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T04:45:00+00:00,1971.39,401.9416708189857,0.29737852096341866,988.1907132610596,3,False,HOLD,19,2026-02-11 04:45:00+00:00,6,,gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbw_nonexp|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T05:00:00+00:00,1977.57,401.9416708189857,0.29737852096341866,990.0285125206135,3,False,HOLD,20,2026-02-11 05:00:00+00:00,4,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T05:15:00+00:00,1979.38,401.9416708189857,0.29737852096341866,990.5667676435573,3,False,HOLD,21,2026-02-11 05:15:00+00:00,4,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T05:30:00+00:00,1974.24,401.9416708189857,0.29737852096341866,989.0382420458053,3,False,HOLD,22,2026-02-11 05:30:00+00:00,4,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T05:45:00+00:00,1974.45,401.9416708189857,0.29737852096341866,989.1006915352077,3,False,HOLD,23,2026-02-11 05:45:00+00:00,4,,gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbw_nonexp|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T06:00:00+00:00,1953.25,300.28924351214795,0.3492026823003014,982.3693827152117,3,False,HOLD,24,2026-02-11 06:00:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T06:15:00+00:00,1959.23,401.7415646376709,0.29737852096341866,984.3744842648297,3,False,HOLD,25,2026-02-11 06:15:00+00:00,5,,gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T06:30:00+00:00,1953.32,401.7415646376709,0.29737852096341866,982.6169772059358,3,False,HOLD,26,2026-02-11 06:30:00+00:00,4,,gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T06:45:00+00:00,1949.19,401.7415646376709,0.29737852096341866,981.3888039143569,3,False,HOLD,27,2026-02-11 06:45:00+00:00,6,,gate_fail:bbw_nonexp+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbw_nonexp|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T07:00:00+00:00,1949.63,401.7415646376709,0.29737852096341866,981.5196504635808,3,False,HOLD,28,2026-02-11 07:00:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T07:15:00+00:00,1952.46,401.7415646376709,0.29737852096341866,982.3612316779073,3,False,HOLD,29,2026-02-11 07:15:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T07:30:00+00:00,1955.23,401.7415646376709,0.29737852096341866,983.1849701809759,3,False,HOLD,30,2026-02-11 07:30:00+00:00,5,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T07:45:00+00:00,1950.89,401.7415646376709,0.29737852096341866,981.8943473999948,3,False,HOLD,31,2026-02-11 07:45:00+00:00,6,,gate_fail:bbw_nonexp+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbw_nonexp|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T08:00:00+00:00,1944.49,401.7415646376709,0.29737852096341866,979.9911248658289,3,False,HOLD,32,2026-02-11 08:00:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T08:15:00+00:00,1948.51,401.7415646376709,0.29737852096341866,981.1865865201017,3,False,HOLD,33,2026-02-11 08:15:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T08:30:00+00:00,1951.61,401.7415646376709,0.29737852096341866,982.1084599350884,3,False,HOLD,34,2026-02-11 08:30:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T08:45:00+00:00,1950.12,401.7415646376709,0.29737852096341866,981.6653659388528,3,False,HOLD,35,2026-02-11 08:45:00+00:00,5,,gate_fail:bbw_nonexp+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbw_nonexp|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T09:00:00+00:00,1951.53,401.7415646376709,0.29737852096341866,982.0846696534113,3,False,HOLD,36,2026-02-11 09:00:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T09:15:00+00:00,1951.36,401.7415646376709,0.29737852096341866,982.0341153048474,3,False,HOLD,37,2026-02-11 09:15:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T09:30:00+00:00,1947.33,401.7415646376709,0.29737852096341866,980.8356798653649,3,False,HOLD,38,2026-02-11 09:30:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T09:45:00+00:00,1947.0,401.7415646376709,0.29737852096341866,980.737544953447,0,True,STOP,39,2026-02-11 09:45:00+00:00,6,,gate_fail:bbw_nonexp+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:bbw_nonexp|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T10:00:00+00:00,1940.46,401.7415646376709,0.29737852096341866,978.7926894263462,0,True,STOP,40,2026-02-11 10:00:00+00:00,5,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T10:15:00+00:00,1945.8,401.7415646376709,0.29737852096341866,980.3806907282909,0,True,STOP,41,2026-02-11 10:15:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T10:30:00+00:00,1938.05,401.7415646376709,0.29737852096341866,978.0760071908244,0,False,HOLD,42,2026-02-11 10:30:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T10:45:00+00:00,1939.3,401.7415646376709,0.29737852096341866,978.4477303420286,0,True,STOP,43,2026-02-11 10:45:00+00:00,7,,gate_fail:bbw_nonexp+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:bbw_nonexp|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T11:00:00+00:00,1942.3,401.7415646376709,0.29737852096341866,979.339865904919,0,True,STOP,44,2026-02-11 11:00:00+00:00,6,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-11T11:15:00+00:00,1951.47,401.7415646376709,0.29737852096341866,982.0668269421535,0,False,HOLD,45,2026-02-11 11:15:00+00:00,5,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok
2026-02-11T11:30:00+00:00,1949.54,401.7415646376709,0.29737852096341866,981.4928863966941,0,False,HOLD,46,2026-02-11 11:30:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
2026-02-11T11:45:00+00:00,1953.66,401.7415646376709,0.29737852096341866,982.7180859030634,0,False,HOLD,47,2026-02-11 11:45:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
2026-02-11T12:00:00+00:00,1958.68,401.7415646376709,0.29737852096341866,984.2109260782997,0,False,HOLD,48,2026-02-11 12:00:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
2026-02-11T12:15:00+00:00,1960.1,401.7415646376709,0.29737852096341866,984.6332035780678,0,False,HOLD,49,2026-02-11 12:15:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
2026-02-11T12:30:00+00:00,1950.17,401.7415646376709,0.29737852096341866,981.6802348649011,0,False,HOLD,50,2026-02-11 12:30:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
2026-02-11T12:45:00+00:00,1952.34,401.7415646376709,0.29737852096341866,982.3255462553916,0,False,HOLD,51,2026-02-11 12:45:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
2026-02-11T13:00:00+00:00,1946.15,401.7415646376709,0.29737852096341866,980.4847732106281,0,False,HOLD,52,2026-02-11 13:00:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
2026-02-11T13:15:00+00:00,1948.72,401.7415646376709,0.29737852096341866,981.249036009504,0,False,HOLD,53,2026-02-11 13:15:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
