index,timerange,start_day,end_day,status,error,result_file,plans_file_count,pnl_quote,pnl_pct,initial_equity,end_equity,fills,stop_events,seed_events,rebuild_events,soft_adjust_events,action_start,action_hold,action_stop,start_blocker_counts,start_counterfactual_single_counts,start_counterfactual_combo_counts,hold_reason_counts,stop_reason_counts,stop_event_reason_counts,stop_reason_counts_combined,top_start_blocker,top_start_counterfactual_single,top_start_counterfactual_combo,top_stop_reason
1,20251101-20251115,20251101,20251115,ok,,/home/kani/grid-ml-system/freqtrade/user_data/walkforward/wf_step6_oos_B_audit_20251101_20260213_long2020/window_001.result.json,1344,0.0,0.0,1000.0,1000.0,0,669,1,0,5,1,674,669,"{""cooldown_active"": 757, ""gate_fail:adx_ok"": 448, ""gate_fail:atr_ok"": 261, ""gate_fail:bbw_nonexp"": 388, ""gate_fail:bbwp_gate_ok"": 1224, ""gate_fail:cvd_gate_ok"": 418, ""gate_fail:ema_dist_ok"": 470, ""gate_fail:fvg_gate_ok"": 1184, ""gate_fail:mode_active_ok"": 1292, ""gate_fail:mrvd_gate_ok"": 129, ""gate_fail:os_dev_build_ok"": 592, ""gate_fail:vol_ok"": 188, ""gate_fail:vrvp_box_ok"": 34, ""price_outside_box"": 5, ""reclaim_active"": 921, ""router_pause_mode"": 1292, ""rsi_out_of_range"": 544, ""stop_rule_active"": 669}","{""gate_fail:bbwp_gate_ok"": 1, ""gate_fail:fvg_gate_ok"": 6, ""gate_fail:mode_active_ok"": 4, ""gate_fail:os_dev_build_ok"": 1}","{""gate_fail:bbwp_gate_ok"": 1, ""gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 2, ""gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 3, ""gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 8, ""gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:fvg_gate_ok"": 6, ""gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:fvg_gate_ok+rsi_out_of_range"": 4, ""gate_fail:mode_active_ok"": 4, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok"": 4, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok"": 4, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 16, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 4, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 3, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 11, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 10, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:fvg_gate_ok"": 14, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 41, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 4, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 8, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 6, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 4, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 5, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:fvg_gate_ok"": 10, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 5, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 4, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:atr_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:atr_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 6, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 4, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:fvg_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 3, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:vrvp_box_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok"": 5, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 17, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 16, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 3, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok"": 35, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 94, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 32, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 14, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 16, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 33, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 14, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 20, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 13, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+rsi_out_of_range"": 5, ""gate_fail:mode_active_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:fvg_gate_ok"": 7, ""gate_fail:mode_active_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 3, ""gate_fail:mode_active_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 7, ""gate_fail:mode_active_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 6, ""gate_fail:mode_active_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 6, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 6, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 9, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 4, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 5, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 3, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 7, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:os_dev_build_ok"": 1, ""gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 3, ""gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 2, ""gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 2, ""gate_fail:vol_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1}","{""cooldown_active"": 109, ""gate_fail:adx_ok"": 215, ""gate_fail:atr_ok"": 29, ""gate_fail:bbw_nonexp"": 57, ""gate_fail:bbwp_gate_ok"": 561, ""gate_fail:cvd_gate_ok"": 184, ""gate_fail:ema_dist_ok"": 158, ""gate_fail:fvg_gate_ok"": 592, ""gate_fail:mode_active_ok"": 633, ""gate_fail:mrvd_gate_ok"": 16, ""gate_fail:os_dev_build_ok"": 238, ""gate_fail:vol_ok"": 72, ""gate_fail:vrvp_box_ok"": 1, ""reclaim_active"": 268, ""router_pause_mode"": 633, ""rsi_out_of_range"": 206}","{""adx_di_down_risk_stop"": 80, ""adx_hysteresis_stop"": 32, ""bbwp_expansion_stop"": 610, ""lvn_corridor_stop_dn"": 1, ""lvn_corridor_stop_override"": 1, ""os_dev_trend_stop"": 127, ""range_shift_stop"": 21, ""router_pause_stop"": 1}","{""PLAN_STOP"": 669}","{""adx_di_down_risk_stop"": 80, ""adx_hysteresis_stop"": 32, ""bbwp_expansion_stop"": 610, ""event:PLAN_STOP"": 669, ""lvn_corridor_stop_dn"": 1, ""lvn_corridor_stop_override"": 1, ""os_dev_trend_stop"": 127, ""range_shift_stop"": 21, ""router_pause_stop"": 1}",gate_fail:mode_active_ok:1292,gate_fail:fvg_gate_ok:6,gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok:94,event:PLAN_STOP:669
