date,close,adx_4h,ema_dist_frac_1h,bb_width_1h_pct,bbwp_15m_pct,bbwp_1h_pct,bbwp_4h_pct,vol_ratio_1h,rvol_15m,intraday_range_label,intraday_trend_label,swing_range_label,swing_trend_label
2026-01-05 18:45:00+00:00,3228.3,53.74488758907154,0.011138975069052457,76.04166666666666,95.63492063492063,76.04166666666666,20.0,1.7643833691927269,1.152260741295646,1,0,1,0
2026-01-05 19:00:00+00:00,3221.0,53.74488758907154,0.011366733920100321,78.35051546391753,95.63492063492063,78.35051546391753,20.0,0.832187536982365,0.830283886754031,1,0,1,0
2026-01-05 19:15:00+00:00,3223.56,53.74488758907154,0.011366733920100321,78.35051546391753,94.84126984126983,78.35051546391753,20.0,0.832187536982365,0.6158881092575178,1,0,1,0
2026-01-05 19:30:00+00:00,3219.73,53.74488758907154,0.011366733920100321,78.35051546391753,96.03174603174604,78.35051546391753,20.0,0.832187536982365,0.4565357466221438,1,0,1,0
2026-01-05 19:45:00+00:00,3223.07,53.74488758907154,0.011366733920100321,78.35051546391753,95.63492063492063,78.35051546391753,20.0,0.832187536982365,0.2151275999747686,1,0,1,0
2026-01-05 20:00:00+00:00,3237.45,55.248027635646025,0.011601094770090864,81.63265306122449,96.03174603174604,81.63265306122449,27.27272727272727,2.152896729154522,1.844977334372001,0,0,1,0
2026-01-05 20:15:00+00:00,3260.96,55.248027635646025,0.011601094770090864,81.63265306122449,97.22222222222221,81.63265306122449,27.27272727272727,2.152896729154522,1.8364687205799186,0,0,1,0
2026-01-05 20:30:00+00:00,3243.34,55.248027635646025,0.011601094770090864,81.63265306122449,98.4126984126984,81.63265306122449,27.27272727272727,2.152896729154522,1.4500367736744586,0,0,1,0
2026-01-05 20:45:00+00:00,3241.93,55.248027635646025,0.011601094770090864,81.63265306122449,100.0,81.63265306122449,27.27272727272727,2.152896729154522,0.8587447003444237,0,0,1,0
2026-01-05 21:00:00+00:00,3236.21,55.248027635646025,0.011866668450037114,83.83838383838383,100.0,83.83838383838383,27.27272727272727,0.6028557387787518,0.540120048204,1,0,1,0
2026-01-05 21:15:00+00:00,3232.88,55.248027635646025,0.011866668450037114,83.83838383838383,98.4126984126984,83.83838383838383,27.27272727272727,0.6028557387787518,0.4131042105925666,1,0,0,0
2026-01-05 21:30:00+00:00,3240.48,55.248027635646025,0.011866668450037114,83.83838383838383,96.42857142857143,83.83838383838383,27.27272727272727,0.6028557387787518,0.3624599877514717,1,0,0,0
2026-01-05 21:45:00+00:00,3238.32,55.248027635646025,0.011866668450037114,83.83838383838383,94.84126984126983,83.83838383838383,27.27272727272727,0.6028557387787518,0.3045783007132527,0,0,1,0
2026-01-05 22:00:00+00:00,3237.12,55.248027635646025,0.012099603975274308,86.0,93.65079365079364,86.0,27.27272727272727,0.5560385278463581,0.31334698474062783,0,0,1,0
2026-01-05 22:15:00+00:00,3242.0,55.248027635646025,0.012099603975274308,86.0,87.6984126984127,86.0,27.27272727272727,0.5560385278463581,0.358898613638875,0,0,1,0
2026-01-05 22:30:00+00:00,3245.56,55.248027635646025,0.012099603975274308,86.0,83.73015873015873,86.0,27.27272727272727,0.5560385278463581,0.37064256840286036,0,0,1,0
2026-01-05 22:45:00+00:00,3240.19,55.248027635646025,0.012099603975274308,86.0,82.93650793650794,86.0,27.27272727272727,0.5560385278463581,0.5818777914183609,0,0,1,0
2026-01-05 23:00:00+00:00,3233.12,55.248027635646025,0.012282574119639388,87.12871287128714,78.57142857142857,87.12871287128714,27.27272727272727,0.5665027046000586,0.28918058534543767,1,0,0,0
2026-01-05 23:15:00+00:00,3231.51,55.248027635646025,0.012282574119639388,87.12871287128714,72.61904761904762,87.12871287128714,27.27272727272727,0.5665027046000586,0.49216215718069783,1,0,0,0
2026-01-05 23:30:00+00:00,3231.18,55.248027635646025,0.012282574119639388,87.12871287128714,66.66666666666666,87.12871287128714,27.27272727272727,0.5665027046000586,0.961755337083814,1,0,0,0
2026-01-05 23:45:00+00:00,3224.99,55.248027635646025,0.012282574119639388,87.12871287128714,68.65079365079364,87.12871287128714,27.27272727272727,0.5665027046000586,0.37985964817310175,1,0,0,0
2026-01-06 00:00:00+00:00,3217.24,55.686315384548706,0.012372232951555505,87.25490196078431,69.84126984126983,87.25490196078431,41.66666666666667,0.7249468174142824,0.5994329086429474,1,0,0,0
2026-01-06 00:15:00+00:00,3221.19,55.686315384548706,0.012372232951555505,87.25490196078431,70.23809523809523,87.25490196078431,41.66666666666667,0.7249468174142824,0.6816769734140383,1,0,0,0
2026-01-06 00:30:00+00:00,3206.73,55.686315384548706,0.012372232951555505,87.25490196078431,72.22222222222221,87.25490196078431,41.66666666666667,0.7249468174142824,1.14555003527038,0,0,0,0
2026-01-06 00:45:00+00:00,3216.1,55.686315384548706,0.012372232951555505,87.25490196078431,72.22222222222221,87.25490196078431,41.66666666666667,0.7249468174142824,0.5855865269351881,1,0,1,0
2026-01-06 01:00:00+00:00,3223.38,55.686315384548706,0.012419915648722852,83.49514563106796,73.01587301587301,83.49514563106796,41.66666666666667,1.079480502284565,1.4327929183818433,1,0,1,0
2026-01-06 01:15:00+00:00,3243.2,55.686315384548706,0.012419915648722852,83.49514563106796,69.84126984126983,83.49514563106796,41.66666666666667,1.079480502284565,1.9849431590865718,0,0,1,0
2026-01-06 01:30:00+00:00,3227.69,55.686315384548706,0.012419915648722852,83.49514563106796,68.65079365079364,83.49514563106796,41.66666666666667,1.079480502284565,0.9667917499356644,1,0,1,0
2026-01-06 01:45:00+00:00,3218.32,55.686315384548706,0.012419915648722852,83.49514563106796,69.04761904761905,83.49514563106796,41.66666666666667,1.079480502284565,1.0566587648581287,1,0,1,0
2026-01-06 02:00:00+00:00,3217.35,55.686315384548706,0.012460578124100567,81.73076923076923,69.84126984126983,81.73076923076923,41.66666666666667,0.4794452251917465,0.937045711992868,1,0,1,0
2026-01-06 02:15:00+00:00,3219.01,55.686315384548706,0.012460578124100567,81.73076923076923,69.84126984126983,81.73076923076923,41.66666666666667,0.4794452251917465,0.5964726800112201,1,0,1,0
2026-01-06 02:30:00+00:00,3215.21,55.686315384548706,0.012460578124100567,81.73076923076923,69.84126984126983,81.73076923076923,41.66666666666667,0.4794452251917465,0.7416448652299612,0,0,0,0
2026-01-06 02:45:00+00:00,3217.1,55.686315384548706,0.012460578124100567,81.73076923076923,69.04761904761905,81.73076923076923,41.66666666666667,0.4794452251917465,0.47144191686559545,0,0,0,0
2026-01-06 03:00:00+00:00,3219.86,55.686315384548706,0.01250194806751731,80.0,68.25396825396825,80.0,41.66666666666667,0.48203981835852266,0.5360959471385474,1,0,0,0
2026-01-06 03:15:00+00:00,3224.28,55.686315384548706,0.01250194806751731,80.0,65.07936507936508,80.0,41.66666666666667,0.48203981835852266,0.8709991233159048,1,0,0,0
2026-01-06 03:30:00+00:00,3225.92,55.686315384548706,0.01250194806751731,80.0,59.523809523809526,80.0,41.66666666666667,0.48203981835852266,0.959532874147994,1,0,1,0
2026-01-06 03:45:00+00:00,3225.1,55.686315384548706,0.01250194806751731,80.0,58.333333333333336,80.0,41.66666666666667,0.48203981835852266,0.441417046348606,1,0,1,0
2026-01-06 04:00:00+00:00,3231.53,56.17888961684001,0.012555758482287011,78.30188679245283,56.74603174603175,78.30188679245283,53.84615384615385,0.35363428872742464,0.6575571147939194,1,0,1,0
2026-01-06 04:15:00+00:00,3226.93,56.17888961684001,0.012555758482287011,78.30188679245283,54.761904761904766,78.30188679245283,53.84615384615385,0.35363428872742464,0.5438865365105361,1,0,1,0
2026-01-06 04:30:00+00:00,3225.26,56.17888961684001,0.012555758482287011,78.30188679245283,53.96825396825397,78.30188679245283,53.84615384615385,0.35363428872742464,0.5139036373000692,1,0,1,0
2026-01-06 04:45:00+00:00,3222.96,56.17888961684001,0.012555758482287011,78.30188679245283,53.57142857142857,78.30188679245283,53.84615384615385,0.35363428872742464,0.42964203144933333,1,0,1,0
2026-01-06 05:00:00+00:00,3225.36,56.17888961684001,0.012579876796974079,76.63551401869158,53.17460317460318,76.63551401869158,53.84615384615385,0.43943324306782955,0.6503511404930626,1,0,1,0
2026-01-06 05:15:00+00:00,3223.63,56.17888961684001,0.012579876796974079,76.63551401869158,52.77777777777778,76.63551401869158,53.84615384615385,0.43943324306782955,0.8145128953709954,1,0,1,0
2026-01-06 05:30:00+00:00,3219.28,56.17888961684001,0.012579876796974079,76.63551401869158,47.61904761904761,76.63551401869158,53.84615384615385,0.43943324306782955,0.8285337259127206,1,0,1,0
2026-01-06 05:45:00+00:00,3218.72,56.17888961684001,0.012579876796974079,76.63551401869158,46.42857142857143,76.63551401869158,53.84615384615385,0.43943324306782955,0.5792557134799214,1,0,1,0
2026-01-06 06:00:00+00:00,3223.83,56.17888961684001,0.012624556144645572,74.07407407407408,46.42857142857143,74.07407407407408,53.84615384615385,1.271213600319924,1.5399032125595238,1,0,1,0
2026-01-06 06:15:00+00:00,3224.53,56.17888961684001,0.012624556144645572,74.07407407407408,22.61904761904762,74.07407407407408,53.84615384615385,1.271213600319924,0.8652002217898866,1,0,1,0
2026-01-06 06:30:00+00:00,3247.87,56.17888961684001,0.012624556144645572,74.07407407407408,51.19047619047619,74.07407407407408,53.84615384615385,1.271213600319924,3.552748456217921,0,0,1,0
2026-01-06 06:45:00+00:00,3241.15,56.17888961684001,0.012624556144645572,74.07407407407408,56.74603174603175,74.07407407407408,53.84615384615385,1.271213600319924,3.186310738856044,1,0,1,0
2026-01-06 07:00:00+00:00,3233.96,56.17888961684001,0.012693387988656454,73.39449541284404,57.936507936507944,73.39449541284404,53.84615384615385,0.8222108856700681,0.8476750631358401,1,0,1,0
2026-01-06 07:15:00+00:00,3221.4,56.17888961684001,0.012693387988656454,73.39449541284404,55.158730158730165,73.39449541284404,53.84615384615385,0.8222108856700681,1.2244032492976766,0,0,1,0
2026-01-06 07:30:00+00:00,3218.82,56.17888961684001,0.012693387988656454,73.39449541284404,53.17460317460318,73.39449541284404,53.84615384615385,0.8222108856700681,1.7680808963754764,0,0,1,0
2026-01-06 07:45:00+00:00,3219.24,56.17888961684001,0.012693387988656454,73.39449541284404,52.38095238095239,73.39449541284404,53.84615384615385,0.8222108856700681,1.4553901314267277,0,0,1,0
2026-01-06 08:00:00+00:00,3221.57,56.63627997539622,0.012669321533646225,70.9090909090909,51.98412698412699,70.9090909090909,57.14285714285714,0.49929535346739207,1.2055913286909277,0,0,1,0
2026-01-06 08:15:00+00:00,3218.72,56.63627997539622,0.012669321533646225,70.9090909090909,52.77777777777778,70.9090909090909,57.14285714285714,0.49929535346739207,0.6334947670546779,0,0,1,0
2026-01-06 08:30:00+00:00,3220.0,56.63627997539622,0.012669321533646225,70.9090909090909,53.96825396825397,70.9090909090909,57.14285714285714,0.49929535346739207,0.485227120383094,0,0,1,0
2026-01-06 08:45:00+00:00,3220.14,56.63627997539622,0.012669321533646225,70.9090909090909,54.761904761904766,70.9090909090909,57.14285714285714,0.49929535346739207,0.6585236684759845,0,0,1,0
2026-01-06 09:00:00+00:00,3222.74,56.63627997539622,0.01264617011805961,46.846846846846844,53.17460317460318,46.846846846846844,57.14285714285714,0.4323912970395812,0.9002476899174472,0,0,1,0
2026-01-06 09:15:00+00:00,3225.11,56.63627997539622,0.01264617011805961,46.846846846846844,52.77777777777778,46.846846846846844,57.14285714285714,0.4323912970395812,0.3824674116898156,1,0,1,0
2026-01-06 09:30:00+00:00,3221.99,56.63627997539622,0.01264617011805961,46.846846846846844,53.17460317460318,46.846846846846844,57.14285714285714,0.4323912970395812,0.6573889857813981,0,0,1,0
2026-01-06 09:45:00+00:00,3223.0,56.63627997539622,0.01264617011805961,46.846846846846844,52.77777777777778,46.846846846846844,57.14285714285714,0.4323912970395812,0.5628296182449485,0,0,1,0
2026-01-06 10:00:00+00:00,3227.21,56.63627997539622,0.012637622681775859,28.57142857142857,53.17460317460318,28.57142857142857,57.14285714285714,0.45580991934486126,0.7914715888394122,0,0,1,0
2026-01-06 10:15:00+00:00,3228.67,56.63627997539622,0.012637622681775859,28.57142857142857,53.96825396825397,28.57142857142857,57.14285714285714,0.45580991934486126,0.8632225067140562,0,1,1,0
2026-01-06 10:30:00+00:00,3227.99,56.63627997539622,0.012637622681775859,28.57142857142857,51.19047619047619,28.57142857142857,57.14285714285714,0.45580991934486126,0.34078583345761654,0,1,1,0
2026-01-06 10:45:00+00:00,3228.94,56.63627997539622,0.012637622681775859,28.57142857142857,48.80952380952381,28.57142857142857,57.14285714285714,0.45580991934486126,0.4183512299223833,0,1,1,0
2026-01-06 11:00:00+00:00,3237.96,56.63627997539622,0.012660783630181163,25.663716814159294,58.333333333333336,25.663716814159294,57.14285714285714,0.8487507704138796,0.933106714182348,0,0,1,0
2026-01-06 11:15:00+00:00,3241.4,56.63627997539622,0.012660783630181163,25.663716814159294,59.12698412698413,25.663716814159294,57.14285714285714,0.8487507704138796,1.4055828905388903,0,1,1,0
2026-01-06 11:30:00+00:00,3240.39,56.63627997539622,0.012660783630181163,25.663716814159294,53.96825396825397,25.663716814159294,57.14285714285714,0.8487507704138796,1.0797738291811168,0,0,1,0
2026-01-06 11:45:00+00:00,3238.08,56.63627997539622,0.012660783630181163,25.663716814159294,47.61904761904761,25.663716814159294,57.14285714285714,0.8487507704138796,1.050800125309801,0,0,1,0
2026-01-06 12:00:00+00:00,3241.35,57.77856683686394,0.012707580006846074,15.789473684210526,57.936507936507944,15.789473684210526,66.66666666666666,0.5905488311334091,1.0289599762226176,0,0,1,0
2026-01-06 12:15:00+00:00,3242.16,57.77856683686394,0.012707580006846074,15.789473684210526,58.730158730158735,15.789473684210526,66.66666666666666,0.5905488311334091,0.928862734081957,1,0,1,0
2026-01-06 12:30:00+00:00,3239.72,57.77856683686394,0.012707580006846074,15.789473684210526,59.12698412698413,15.789473684210526,66.66666666666666,0.5905488311334091,1.0705789748634351,1,0,1,0
2026-01-06 12:45:00+00:00,3238.67,57.77856683686394,0.012707580006846074,15.789473684210526,57.936507936507944,15.789473684210526,66.66666666666666,0.5905488311334091,0.4173292273951565,1,0,1,0
2026-01-06 13:00:00+00:00,3235.86,57.77856683686394,0.012743192921375528,14.782608695652174,56.74603174603175,14.782608695652174,66.66666666666666,0.6619236563885474,1.5786286704744792,1,0,1,0
2026-01-06 13:15:00+00:00,3235.49,57.77856683686394,0.012743192921375528,14.782608695652174,55.158730158730165,14.782608695652174,66.66666666666666,0.6619236563885474,0.7474034377173597,1,0,1,0
2026-01-06 13:30:00+00:00,3235.44,57.77856683686394,0.012743192921375528,14.782608695652174,43.65079365079365,14.782608695652174,66.66666666666666,0.6619236563885474,0.5853899401064304,1,0,1,0
2026-01-06 13:45:00+00:00,3238.3,57.77856683686394,0.012743192921375528,14.782608695652174,39.682539682539684,14.782608695652174,66.66666666666666,0.6619236563885474,1.068778268434027,0,0,1,0
2026-01-06 14:00:00+00:00,3275.18,57.77856683686394,0.012846166030813523,31.03448275862069,70.23809523809523,31.03448275862069,66.66666666666666,5.6901100488807135,7.179339154995464,0,0,0,0
2026-01-06 14:15:00+00:00,3306.0,57.77856683686394,0.012846166030813523,31.03448275862069,88.4920634920635,31.03448275862069,66.66666666666666,5.6901100488807135,6.845253498692898,0,1,0,1
2026-01-06 14:30:00+00:00,3291.61,57.77856683686394,0.012846166030813523,31.03448275862069,93.25396825396825,31.03448275862069,66.66666666666666,5.6901100488807135,3.4335630215259063,0,0,0,1
2026-01-06 14:45:00+00:00,3278.09,57.77856683686394,0.012846166030813523,31.03448275862069,93.65079365079364,31.03448275862069,66.66666666666666,5.6901100488807135,2.5736635128029395,0,0,0,0
2026-01-06 15:00:00+00:00,3281.17,57.77856683686394,0.013067666398026095,42.73504273504273,94.44444444444444,42.73504273504273,66.66666666666666,1.9891516735009027,1.596279716256205,0,0,0,1
2026-01-06 15:15:00+00:00,3297.14,57.77856683686394,0.013067666398026095,42.73504273504273,96.42857142857143,42.73504273504273,66.66666666666666,1.9891516735009027,1.2133031986692673,0,1,0,1
2026-01-06 15:30:00+00:00,3271.07,57.77856683686394,0.013067666398026095,42.73504273504273,95.63492063492063,42.73504273504273,66.66666666666666,1.9891516735009027,1.2810842754609468,0,0,0,1
2026-01-06 15:45:00+00:00,3272.32,57.77856683686394,0.013067666398026095,42.73504273504273,94.44444444444444,42.73504273504273,66.66666666666666,1.9891516735009027,0.6036526746674528,0,0,0,1
2026-01-06 16:00:00+00:00,3267.95,56.74077562475464,0.013206183050925961,44.06779661016949,94.04761904761905,44.06779661016949,56.25,2.8275842254524295,1.7276828623527671,0,0,0,0
2026-01-06 16:15:00+00:00,3248.82,56.74077562475464,0.013206183050925961,44.06779661016949,92.85714285714286,44.06779661016949,56.25,2.8275842254524295,1.348218421566295,1,0,0,0
2026-01-06 16:30:00+00:00,3242.85,56.74077562475464,0.013206183050925961,44.06779661016949,92.46031746031747,44.06779661016949,56.25,2.8275842254524295,1.6863528296313106,1,0,0,0
2026-01-06 16:45:00+00:00,3251.97,56.74077562475464,0.013206183050925961,44.06779661016949,90.87301587301587,44.06779661016949,56.25,2.8275842254524295,0.803480511992958,1,0,0,0
2026-01-06 17:00:00+00:00,3247.27,56.74077562475464,0.013142256261007321,54.621848739495796,90.47619047619048,54.621848739495796,56.25,2.1240758775748594,0.5862817325784516,1,0,0,0
2026-01-06 17:15:00+00:00,3248.81,56.74077562475464,0.013142256261007321,54.621848739495796,90.07936507936508,54.621848739495796,56.25,2.1240758775748594,0.332082496016119,0,0,0,0
2026-01-06 17:30:00+00:00,3240.99,56.74077562475464,0.013142256261007321,54.621848739495796,89.68253968253968,54.621848739495796,56.25,2.1240758775748594,0.6396834086816467,0,0,0,0
2026-01-06 17:45:00+00:00,3196.43,56.74077562475464,0.013142256261007321,54.621848739495796,100.0,54.621848739495796,56.25,2.1240758775748594,2.238136945326048,0,1,1,0
2026-01-06 18:00:00+00:00,3216.42,56.74077562475464,0.012901544604822462,55.00000000000001,100.0,55.00000000000001,56.25,1.484646930064149,1.4481880918808063,0,1,0,0
2026-01-06 18:15:00+00:00,3220.8,56.74077562475464,0.012901544604822462,55.00000000000001,100.0,55.00000000000001,56.25,1.484646930064149,0.37799177299430553,0,1,0,0
2026-01-06 18:30:00+00:00,3221.47,56.74077562475464,0.012901544604822462,55.00000000000001,100.0,55.00000000000001,56.25,1.484646930064149,0.31912882195769865,0,0,0,0
2026-01-06 18:45:00+00:00,3218.91,56.74077562475464,0.012901544604822462,55.00000000000001,100.0,55.00000000000001,56.25,1.484646930064149,0.33671465649713633,0,1,0,0
2026-01-06 19:00:00+00:00,3227.39,56.74077562475464,0.012760901316433286,55.371900826446286,100.0,55.371900826446286,56.25,0.338725670572386,0.2275726445288857,0,1,0,0
2026-01-06 19:15:00+00:00,3224.72,56.74077562475464,0.012760901316433286,55.371900826446286,98.4126984126984,55.371900826446286,56.25,0.338725670572386,0.1450759263061856,0,1,0,0
2026-01-06 19:30:00+00:00,3224.1,56.74077562475464,0.012760901316433286,55.371900826446286,97.61904761904762,55.371900826446286,56.25,0.338725670572386,0.2194246755685721,0,1,0,0
2026-01-06 19:45:00+00:00,3223.57,56.74077562475464,0.012760901316433286,55.371900826446286,95.63492063492063,55.371900826446286,56.25,0.338725670572386,0.10663793767637819,0,1,0,0
2026-01-06 20:00:00+00:00,3236.64,56.102325252424215,0.012674030257811338,52.459016393442624,90.87301587301587,52.459016393442624,76.47058823529412,0.6150782176541342,0.5357138448637637,0,1,0,0
