ts,close,quote,base,equity,open_orders,stop,action,plan_index,plan_time_utc
2026-02-07T00:00:00+00:00,2052.25,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T00:15:00+00:00,2046.15,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T00:30:00+00:00,2037.48,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T00:45:00+00:00,2043.5,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T01:00:00+00:00,2035.7,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T01:15:00+00:00,2044.77,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T01:30:00+00:00,2050.9,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T01:45:00+00:00,2061.94,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T02:00:00+00:00,2059.71,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T02:15:00+00:00,2059.33,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T02:30:00+00:00,2056.64,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T02:45:00+00:00,2059.39,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T03:00:00+00:00,2076.48,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T03:15:00+00:00,2078.4,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T03:30:00+00:00,2078.49,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T03:45:00+00:00,2080.81,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T04:00:00+00:00,2104.74,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T04:15:00+00:00,2097.05,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T04:30:00+00:00,2080.53,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-07T04:45:00+00:00,2087.4,1000.0,0.0,1000.0,0,False,NO_PLAN,,
