index,timerange,start_day,end_day,status,error,result_file,plans_file_count,pnl_quote,pnl_pct,initial_equity,end_equity,fills,stop_events,seed_events,rebuild_events,soft_adjust_events,action_start,action_hold,action_stop,start_blocker_counts,hold_reason_counts,stop_reason_counts,stop_event_reason_counts,stop_reason_counts_combined,top_start_blocker,top_stop_reason
1,20260201-20260203,20260201,20260203,ok,,/home/kani/grid-ml-system/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass16_adx45/window_001.result.json,192,0.0,0.0,1000.0,1000.0,0,17,0,0,0,0,175,17,"{""cooldown_active"": 54, ""gate_fail:adx_ok"": 192, ""gate_fail:bbw_nonexp"": 8, ""gate_fail:bbwp_gate_ok"": 192, ""gate_fail:cvd_gate_ok"": 42, ""gate_fail:ema_dist_ok"": 192, ""gate_fail:fvg_gate_ok"": 76, ""gate_fail:mrvd_gate_ok"": 85, ""gate_fail:os_dev_build_ok"": 56, ""gate_fail:vol_ok"": 4, ""gate_fail:vrvp_box_ok"": 1, ""reclaim_active"": 120, ""rsi_out_of_range"": 59, ""stop_rule_active"": 17}","{""cooldown_active"": 46, ""gate_fail:adx_ok"": 175, ""gate_fail:bbw_nonexp"": 7, ""gate_fail:bbwp_gate_ok"": 175, ""gate_fail:cvd_gate_ok"": 32, ""gate_fail:ema_dist_ok"": 175, ""gate_fail:fvg_gate_ok"": 71, ""gate_fail:mrvd_gate_ok"": 78, ""gate_fail:os_dev_build_ok"": 42, ""gate_fail:vol_ok"": 4, ""gate_fail:vrvp_box_ok"": 1, ""reclaim_active"": 109, ""rsi_out_of_range"": 47}","{""os_dev_trend_stop"": 9, ""range_shift_stop"": 8}","{""PLAN_STOP"": 17}","{""event:PLAN_STOP"": 17, ""os_dev_trend_stop"": 9, ""range_shift_stop"": 8}",gate_fail:adx_ok:192,event:PLAN_STOP:17
2,20260203-20260205,20260203,20260205,ok,,/home/kani/grid-ml-system/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass16_adx45/window_002.result.json,192,0.0,0.0,1000.0,1000.0,0,10,0,0,0,0,182,10,"{""cooldown_active"": 28, ""gate_fail:adx_ok"": 192, ""gate_fail:bbw_nonexp"": 13, ""gate_fail:bbwp_gate_ok"": 89, ""gate_fail:cvd_gate_ok"": 54, ""gate_fail:ema_dist_ok"": 192, ""gate_fail:fvg_gate_ok"": 157, ""gate_fail:mrvd_gate_ok"": 9, ""gate_fail:os_dev_build_ok"": 69, ""gate_fail:vol_ok"": 8, ""gate_fail:vrvp_box_ok"": 1, ""reclaim_active"": 61, ""rsi_out_of_range"": 56, ""stop_rule_active"": 10}","{""cooldown_active"": 22, ""gate_fail:adx_ok"": 182, ""gate_fail:bbw_nonexp"": 11, ""gate_fail:bbwp_gate_ok"": 83, ""gate_fail:cvd_gate_ok"": 45, ""gate_fail:ema_dist_ok"": 182, ""gate_fail:fvg_gate_ok"": 147, ""gate_fail:mrvd_gate_ok"": 8, ""gate_fail:os_dev_build_ok"": 59, ""gate_fail:vol_ok"": 5, ""gate_fail:vrvp_box_ok"": 1, ""reclaim_active"": 54, ""rsi_out_of_range"": 48}","{""os_dev_trend_stop"": 7, ""range_shift_stop"": 3}","{""PLAN_STOP"": 10}","{""event:PLAN_STOP"": 10, ""os_dev_trend_stop"": 7, ""range_shift_stop"": 3}",gate_fail:adx_ok:192,event:PLAN_STOP:10
3,20260205-20260207,20260205,20260207,ok,,/home/kani/grid-ml-system/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass16_adx45/window_003.result.json,192,0.0,0.0,1000.0,1000.0,0,22,0,0,0,0,170,22,"{""cooldown_active"": 55, ""gate_fail:adx_ok"": 192, ""gate_fail:bbw_nonexp"": 18, ""gate_fail:bbwp_gate_ok"": 184, ""gate_fail:cvd_gate_ok"": 58, ""gate_fail:ema_dist_ok"": 192, ""gate_fail:fvg_gate_ok"": 156, ""gate_fail:mrvd_gate_ok"": 12, ""gate_fail:os_dev_build_ok"": 72, ""gate_fail:vol_ok"": 4, ""reclaim_active"": 104, ""rsi_out_of_range"": 88, ""stop_rule_active"": 22}","{""cooldown_active"": 41, ""gate_fail:adx_ok"": 170, ""gate_fail:bbw_nonexp"": 15, ""gate_fail:bbwp_gate_ok"": 162, ""gate_fail:cvd_gate_ok"": 43, ""gate_fail:ema_dist_ok"": 170, ""gate_fail:fvg_gate_ok"": 134, ""gate_fail:mrvd_gate_ok"": 9, ""gate_fail:os_dev_build_ok"": 54, ""gate_fail:vol_ok"": 4, ""reclaim_active"": 85, ""rsi_out_of_range"": 71}","{""os_dev_trend_stop"": 13, ""range_shift_stop"": 9}","{""PLAN_STOP"": 22}","{""event:PLAN_STOP"": 22, ""os_dev_trend_stop"": 13, ""range_shift_stop"": 9}",gate_fail:adx_ok:192,event:PLAN_STOP:22
4,20260207-20260209,20260207,20260209,ok,,/home/kani/grid-ml-system/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass16_adx45/window_004.result.json,192,1.853970739805277,0.18539707398053107,1000.0,1001.8539707398053,7,3,1,0,14,7,182,3,"{""cooldown_active"": 14, ""gate_fail:adx_ok"": 143, ""gate_fail:bbw_nonexp"": 6, ""gate_fail:bbwp_gate_ok"": 52, ""gate_fail:cvd_gate_ok"": 33, ""gate_fail:ema_dist_ok"": 159, ""gate_fail:fvg_gate_ok"": 86, ""gate_fail:mrvd_gate_ok"": 5, ""gate_fail:os_dev_build_ok"": 37, ""gate_fail:vol_ok"": 4, ""gate_fail:vrvp_box_ok"": 11, ""price_outside_box"": 1, ""reclaim_active"": 34, ""rsi_out_of_range"": 67, ""stop_rule_active"": 3}","{""cooldown_active"": 13, ""gate_fail:adx_ok"": 141, ""gate_fail:bbw_nonexp"": 6, ""gate_fail:bbwp_gate_ok"": 50, ""gate_fail:cvd_gate_ok"": 32, ""gate_fail:ema_dist_ok"": 157, ""gate_fail:fvg_gate_ok"": 83, ""gate_fail:mrvd_gate_ok"": 5, ""gate_fail:os_dev_build_ok"": 35, ""gate_fail:vol_ok"": 4, ""gate_fail:vrvp_box_ok"": 10, ""price_outside_box"": 1, ""reclaim_active"": 33, ""rsi_out_of_range"": 65}","{""os_dev_trend_stop"": 1, ""range_shift_stop"": 2}","{""PLAN_STOP"": 3}","{""event:PLAN_STOP"": 3, ""os_dev_trend_stop"": 1, ""range_shift_stop"": 2}",gate_fail:ema_dist_ok:159,event:PLAN_STOP:3
