date,open,high,low,close,volume,rvol_15m,bb_width_15m,bbwp_15m_pct,ema_dist_frac_1h,vol_ratio_1h,bb_width_1h,bbwp_1h_pct,adx_4h,bb_width_4h,bbwp_4h_pct,bb_width_1h_pct,intraday_fwd_abs_ret,intraday_fwd_span,intraday_fwd_eff,intraday_range_label,intraday_trend_label,swing_fwd_abs_ret,swing_fwd_span,swing_fwd_eff,swing_range_label,swing_trend_label,intraday_label_valid,intraday_state,intraday_transition,intraday_state_run_len,swing_label_valid,swing_state,swing_transition,swing_state_run_len
2025-10-05 14:15:00+00:00,4548.18,4550.61,4544.92,4547.75,3704.7225,0.6578183185519777,0.005280056467508376,5.158730158730158,0.012920806237566671,0.5751951787249109,0.03572268404645682,71.73913043478261,74.58289733372355,0.040585480144851145,11.11111111111111,71.73913043478261,0.007856632400637609,0.012751360562915679,0.6161407139161872,0,0,0.02498158429992836,0.04226705513715579,0.5910415149308059,0,0,True,neutral,0,3,True,neutral,0,4
2025-10-05 14:30:00+00:00,4547.76,4549.12,4532.11,4536.44,2404.4802,0.5089780153576559,0.005038701082661058,2.7777777777777777,0.012920806237566671,0.5751951787249109,0.03572268404645682,71.73913043478261,74.58289733372355,0.040585480144851145,11.11111111111111,71.73913043478261,0.003712161959598115,0.011544294645140219,0.3215581439755446,1,0,0.025581733694262532,0.04464954898554818,0.5729449518637377,0,0,True,range,1,1,True,neutral,0,5
2025-10-05 14:45:00+00:00,4536.43,4539.52,4530.32,4535.7,3093.4249,0.792584891252676,0.004890258621750591,1.984126984126984,0.012920806237566671,0.5751951787249109,0.03572268404645682,71.73913043478261,74.58289733372355,0.040585480144851145,11.11111111111111,71.73913043478261,0.003778909539872477,0.01154617809819871,0.32728661447392504,1,0,0.022666843045175078,0.04465683356483017,0.5075783757097029,0,0,True,range,0,2,True,neutral,0,6
2025-10-05 15:00:00+00:00,4535.7,4537.09,4530.0,4537.08,1223.6388,0.3810322107756145,0.004925790678643772,2.7777777777777777,0.012800559868913554,0.29890401754508233,0.033394238247490174,67.74193548387096,74.58289733372355,0.040585480144851145,11.11111111111111,67.74193548387096,0.008240983187424611,0.011542666208222004,0.7139583731143861,0,0,0.026082855052148135,0.04464325072513603,0.5842508022710444,0,0,True,neutral,1,1,True,neutral,0,7
2025-10-05 15:15:00+00:00,4537.08,4543.5,4537.08,4538.19,1175.5738,0.38941383644995375,0.004904244958600659,2.380952380952381,0.012800559868913554,0.29890401754508233,0.033394238247490174,67.74193548387096,74.58289733372355,0.040585480144851145,11.11111111111111,67.74193548387096,0.006932279168567201,0.01092506043158174,0.6345300524405019,0,0,0.03366099700541403,0.0484334062699006,0.6949954504094635,0,1,True,neutral,0,2,True,trend,1,1
2025-10-05 15:30:00+00:00,4538.19,4538.19,4527.16,4528.04,2099.5388,0.725629568703294,0.005430048471279332,7.936507936507936,0.012800559868913554,0.29890401754508233,0.033394238247490174,67.74193548387096,74.58289733372355,0.040585480144851145,11.11111111111111,67.74193548387096,0.006031307143929965,0.010949549915636772,0.5508269463493433,0,0,0.03138885698889582,0.04854197401083033,0.6466333030027297,0,0,True,neutral,0,3,True,neutral,1,1
2025-10-05 15:45:00+00:00,4528.04,4535.0,4526.74,4532.0,2116.8444,0.7558252191269628,0.00563063452574697,9.523809523809524,0.012800559868913554,0.29890401754508233,0.033394238247490174,67.74193548387096,74.58289733372355,0.040585480144851145,11.11111111111111,67.74193548387096,0.009872021182700697,0.012941306266548904,0.7628303495311178,0,0,0.03119814651368058,0.04849955869373349,0.6432666060054605,0,0,True,neutral,0,4,True,neutral,0,2
2025-10-05 16:00:00+00:00,4532.0,4540.71,4530.0,4537.62,2141.1,0.793097374733231,0.005620045639949646,9.523809523809524,0.012662242979074092,1.276896519884343,0.03131068840230131,59.57446808510638,72.1736360893292,0.03299707881819932,10.0,59.57446808510638,0.008920976194568886,0.01444589895143273,0.6175438596491144,0,0,0.02773921130460466,0.048439490305490586,0.5726569608735204,0,0,True,neutral,0,5,True,neutral,0,3
2025-10-05 16:15:00+00:00,4537.62,4539.55,4531.35,4535.01,1711.8641,0.6495025656060104,0.005401333039962245,7.936507936507936,0.012662242979074092,1.276896519884343,0.03131068840230131,59.57446808510638,72.1736360893292,0.03299707881819932,10.0,59.57446808510638,0.007951470889810741,0.014310883548217012,0.5556240369799784,0,0,0.027900710252017014,0.04846736831892326,0.5756596906278418,0,0,True,neutral,0,6,True,neutral,0,4
2025-10-05 16:30:00+00:00,4535.0,4538.9,4525.93,4526.9,8082.6243,2.7375765875442597,0.0054269816725210146,8.333333333333332,0.012662242979074092,1.276896519884343,0.03131068840230131,59.57446808510638,72.1736360893292,0.03299707881819932,10.0,59.57446808510638,0.0048730919613863,0.014126665046720674,0.3449569976544105,1,0,0.034213258521283985,0.04855419823720431,0.7046405823475886,0,1,True,range,1,1,True,trend,1,1
2025-10-05 16:45:00+00:00,4526.9,4531.44,4491.13,4528.51,17845.626,4.80204960056112,0.00502263376784936,3.571428571428571,0.012662242979074092,1.276896519884343,0.03131068840230131,59.57446808510638,72.1736360893292,0.03299707881819932,10.0,59.57446808510638,0.006611446148954148,0.014121642659506066,0.4681782642689694,0,0,0.03305060604923038,0.0485369359899835,0.6809372156505912,0,1,True,neutral,1,1,True,trend,0,2
2025-10-05 17:00:00+00:00,4528.5,4537.95,4520.78,4525.8,2911.8228,0.7905821770831456,0.005251536981085537,6.746031746031746,0.012486809064116406,0.3951804685535745,0.030000403783475727,52.63157894736842,72.1736360893292,0.03299707881819932,10.0,52.63157894736842,0.006584471253701096,0.012762384550797697,0.5159279778393364,0,0,0.03721772946219448,0.04899244332493693,0.7596626527758983,0,1,True,neutral,0,2,True,trend,0,3
2025-10-05 17:15:00+00:00,4525.81,4531.76,4520.81,4522.32,1334.8406,0.3624850354045498,0.005653958861202978,12.3015873015873,0.012486809064116406,0.3951804685535745,0.030000403783475727,52.63157894736842,72.1736360893292,0.03299707881819932,10.0,52.63157894736842,0.004656901767234434,0.011310566258026775,0.41173020527858534,0,0,0.04131065470820294,0.05408728263369252,0.7637775960752262,0,1,True,neutral,0,3,True,trend,0,4
2025-10-05 17:30:00+00:00,4522.32,4522.32,4505.0,4514.37,3094.7605,0.8532083344195123,0.006891931553370001,19.047619047619047,0.012486809064116406,0.3951804685535745,0.030000403783475727,52.63157894736842,72.1736360893292,0.03299707881819932,10.0,52.63157894736842,0.0023103999007614284,0.011330484652343436,0.2039100684262046,1,0,0.039741979501015656,0.0541825326679028,0.7334832379394913,0,1,True,range,1,1,True,trend,0,5
2025-10-05 17:45:00+00:00,4514.36,4514.99,4503.5,4511.48,1948.7943,0.5424694274312255,0.008124091769876855,27.380952380952383,0.012486809064116406,0.3951804685535745,0.030000403783475727,52.63157894736842,72.1736360893292,0.03299707881819932,10.0,52.63157894736842,0.0013432399124011507,0.011337742824970883,0.11847507331377388,1,0,0.04090010373535957,0.05421724134873709,0.7543744889615706,0,1,True,range,0,2,True,trend,0,6
2025-10-05 18:00:00+00:00,4511.47,4516.73,4497.3,4508.36,3156.8537,0.871552741661009,0.009360448110902675,34.12698412698413,0.01227808032568666,0.29875515606813857,0.028713326901838913,48.95833333333333,72.1736360893292,0.03299707881819932,10.0,48.95833333333333,0.0011201412487023,0.011345589083391663,0.0987292277614723,1,0,0.04161158381318275,0.054254762263883184,0.7669664758789865,0,1,True,range,0,3,True,trend,0,7
2025-10-05 18:15:00+00:00,4508.36,4513.56,4505.3,4512.02,1442.566,0.42028423488172134,0.009923734825523476,38.88888888888889,0.01227808032568666,0.29875515606813857,0.028713326901838913,48.95833333333333,72.1736360893292,0.03299707881819932,10.0,48.95833333333333,0.0006804047854399586,0.011336385920275095,0.060019550342143506,1,0,0.039301687492520054,0.05421075261191226,0.724979558462795,0,1,True,range,0,4,True,trend,0,8
2025-10-05 18:30:00+00:00,4512.03,4522.13,4511.86,4519.6,1471.1285,0.4326814850248526,0.010011760969606336,39.682539682539684,0.01227808032568666,0.29875515606813857,0.028713326901838913,48.95833333333333,72.1736360893292,0.03299707881819932,10.0,48.95833333333333,0.0024935835029649134,0.011317373218868845,0.2203323558162369,1,0,0.03659615895211954,0.0541198336135942,0.6762060506950097,0,1,True,range,0,5,True,trend,0,9
2025-10-05 18:45:00+00:00,4519.65,4525.15,4517.69,4518.56,1006.4868,0.3078095099733876,0.010010857647021853,39.682539682539684,0.01227808032568666,0.29875515606813857,0.028713326901838913,48.95833333333333,72.1736360893292,0.03299707881819932,10.0,48.95833333333333,0.00116630076838653,0.010029743989235443,0.11628420123566792,1,0,0.042801246414786887,0.0541322899330761,0.7906786590351568,0,1,True,range,0,6,True,trend,0,10
2025-10-05 19:00:00+00:00,4518.55,4519.32,4494.5,4499.69,3211.0478,0.9853204051319436,0.010577816504087019,42.06349206349206,0.01203931709160692,0.42982555713893555,0.028705711377238624,48.45360824742268,72.1736360893292,0.03299707881819932,10.0,48.45360824742268,0.004398080756674361,0.01099631307934537,0.3999595796281354,1,0,0.04654765106040659,0.05435930030735459,0.8562959934587098,0,1,True,range,0,7,True,trend,0,11
2025-10-05 19:15:00+00:00,4499.69,4511.42,4495.0,4506.73,1648.6124,0.5223605391538322,0.010197772720464873,40.87301587301587,0.01203931709160692,0.42982555713893555,0.028705711377238624,48.45360824742268,72.1736360893292,0.03299707881819932,10.0,48.45360824742268,0.0020524859487920377,0.010979135648241534,0.1869442198868246,1,0,0.04472422355011285,0.05427438519724953,0.8240392477514313,0,1,True,range,0,8,True,trend,0,12
2025-10-05 19:30:00+00:00,4506.73,4507.0,4497.83,4500.73,1328.8415,0.42834081622357867,0.010767232594059171,44.44444444444444,0.01203931709160692,0.42982555713893555,0.028705711377238624,48.45360824742268,72.1736360893292,0.03299707881819932,10.0,48.45360824742268,0.0038304897205565513,0.010993772121411319,0.3484236054971876,1,0,0.044763849419983126,0.054346739306734775,0.8236713000817659,0,1,True,range,0,9,True,trend,0,13
2025-10-05 19:45:00+00:00,4500.73,4502.34,4482.06,4487.26,4140.4808,1.3124998931142111,0.012293686481402681,55.158730158730165,0.01203931709160692,0.42982555713893555,0.028705711377238624,48.45360824742268,72.1736360893292,0.03299707881819932,10.0,48.45360824742268,0.006030406082999207,0.011026773576748297,0.5468876313662031,0,0,0.052450716027152344,0.05775907792283048,0.9080947603981766,0,1,True,neutral,1,1,True,trend,0,14
2025-10-05 20:00:00+00:00,4487.26,4500.73,4474.0,4497.14,4136.5504,1.2533869840460992,0.012476693988617433,55.55555555555556,0.011743787006470963,0.34010134239886025,0.02659797080028443,45.91836734693878,69.68347200090169,0.03039105824743352,9.090909090909092,45.91836734693878,0.005072112498165415,0.0075069933335407185,0.6756516587677712,0,0,0.049111212904201285,0.05507500322427149,0.8917151162790674,0,1,True,neutral,0,2,True,trend,0,15
2025-10-05 20:15:00+00:00,4497.14,4500.5,4489.72,4498.95,1170.2216,0.35460935386300163,0.012228602729238643,54.761904761904766,0.011743787006470963,0.34010134239886025,0.02659797080028443,45.91836734693878,69.68347200090169,0.03039105824743352,9.090909090909092,45.91836734693878,0.003431911890552364,0.013449804954489228,0.25516443563048563,1,0,0.044752664510608,0.05505284566398833,0.8129037467700255,0,1,True,range,1,1,True,trend,0,16
2025-10-05 20:30:00+00:00,4499.0,4509.5,4499.0,4504.84,2014.6452,0.6112792073517125,0.012122140913840417,54.761904761904766,0.011743787006470963,0.34010134239886025,0.02659797080028443,45.91836734693878,69.68347200090169,0.03039105824743352,9.090909090909092,45.91836734693878,0.0018535619467061615,0.0134322195682864,0.1379937200462659,1,0,0.040964828939540565,0.054980865025172986,0.7450742894056838,0,1,True,range,0,2,True,trend,0,17
2025-10-05 20:45:00+00:00,4504.85,4507.43,4498.57,4498.57,920.2994,0.2843977903071487,0.011938222864097818,53.57142857142857,0.011743787006470963,0.34010134239886025,0.02659797080028443,45.91836734693878,69.68347200090169,0.03039105824743352,9.090909090909092,45.91836734693878,0.0001600508606067752,0.014268978808821381,0.011216700420630303,1,0,0.04235790484531754,0.05505749604874445,0.7693394702842375,0,1,True,range,0,3,True,trend,0,18
2025-10-05 21:00:00+00:00,4498.57,4502.37,4491.93,4496.0,1662.3905,0.5175525120640019,0.011219198677168307,46.42857142857143,0.011496909828827815,0.21154828751314447,0.025430245965270076,44.44444444444444,69.68347200090169,0.03039105824743352,9.090909090909092,44.44444444444444,0.0014524021352313454,0.014277135231316638,0.10172924131484322,1,0,0.04389679715302486,0.05508896797153032,0.7968346253229952,0,1,True,range,0,4,True,trend,0,19
2025-10-05 21:15:00+00:00,4496.0,4506.8,4493.1,4501.26,1642.2945,0.5118503300864424,0.010189285105973375,40.87301587301587,0.011496909828827815,0.21154828751314447,0.025430245965270076,44.44444444444444,69.68347200090169,0.03039105824743352,9.090909090909092,44.44444444444444,0.0063826573004002185,0.01426045151801931,0.4475775042841524,0,0,0.041124040824124686,0.05502459311392816,0.7473756459948299,0,1,True,neutral,1,1,True,trend,0,20
2025-10-05 21:30:00+00:00,4501.26,4506.22,4496.33,4503.94,884.9803,0.310665233039321,0.009547150829012818,36.507936507936506,0.011496909828827815,0.21154828751314447,0.025430245965270076,44.44444444444444,69.68347200090169,0.03039105824743352,9.090909090909092,44.44444444444444,0.0040542280758624205,0.014251966056386099,0.28446798566755466,1,0,0.041441493447959,0.05499185157883993,0.7535933462532313,0,1,True,range,1,1,True,trend,0,21
2025-10-05 21:45:00+00:00,4503.93,4508.0,4500.16,4505.42,928.2231,0.4634645453840144,0.008572358864595833,30.952380952380953,0.011496909828827815,0.21154828751314447,0.025430245965270076,44.44444444444444,69.68347200090169,0.03039105824743352,9.090909090909092,44.44444444444444,0.004982887277989567,0.014247284381922128,0.34974295061536,1,0,0.04177634937475316,0.05497378712750427,0.7599321705426358,0,1,True,range,0,2,True,trend,0,22
2025-10-05 22:00:00+00:00,4505.43,4518.95,4501.52,4503.31,2203.976,1.120248216771224,0.00764959243408623,23.41269841269841,0.01128649488364962,0.26469819786066945,0.025894660136473475,45.0,69.68347200090169,0.03039105824743352,9.090909090909092,45.0,0.004754280740166594,0.01425395986507693,0.33354105000778916,1,0,0.043527982750465766,0.05499954477928463,0.7914244186046483,0,1,True,range,0,3,True,trend,0,23
2025-10-05 22:15:00+00:00,4503.31,4517.26,4501.64,4508.95,1531.3551,0.7744969716199581,0.006893968547585197,19.444444444444446,0.01128649488364962,0.26469819786066945,0.025894660136473475,45.0,69.68347200090169,0.03039105824743352,9.090909090909092,45.0,0.0021379700373702626,0.01423613036294472,0.15017915563172438,1,0,0.04149746615065597,0.054930748843965954,0.7554505813953503,0,1,True,range,0,4,True,trend,0,24
2025-10-05 22:30:00+00:00,4508.95,4511.98,4504.5,4508.33,702.9785,0.37842633266343545,0.006661065484970733,17.46031746031746,0.01128649488364962,0.26469819786066945,0.025894660136473475,45.0,69.68347200090169,0.03039105824743352,9.090909090909092,45.0,0.0027704271870070407,0.014238088161248089,0.19457859479669512,1,0,0.039127570519460475,0.05493830309671215,0.7122093023255791,0,1,True,range,0,5,True,trend,0,25
2025-10-05 22:45:00+00:00,4508.32,4513.54,4507.18,4513.29,1447.9799,0.7901251645480324,0.006743793032753413,19.444444444444446,0.01128649488364962,0.26469819786066945,0.025894660136473475,45.0,69.68347200090169,0.03039105824743352,9.090909090909092,45.0,0.005545843497758884,0.0142224408358425,0.3899361271226032,1,0,0.0410520928192073,0.05487792718837041,0.7480620155038741,0,1,True,range,0,6,True,trend,0,26
2025-10-05 23:00:00+00:00,4513.29,4523.48,4512.68,4519.48,3821.5956,2.0481984318535056,0.007304245223569071,22.61904761904762,0.011100347479973367,0.3393552066416143,0.026291272901980824,45.54455445544555,69.68347200090169,0.03039105824743352,9.090909090909092,45.54455445544555,0.004173046456672047,0.014202961402639155,0.29381523601808224,1,0,0.038053050350925544,0.0548027649198581,0.6943636950904404,0,1,True,range,0,7,True,trend,0,27
2025-10-05 23:15:00+00:00,4519.48,4521.3,4512.44,4515.98,1334.8858,0.7175074543913045,0.007487465448346618,23.809523809523807,0.011100347479973367,0.3393552066416143,0.026291272901980824,45.54455445544555,69.68347200090169,0.03039105824743352,9.090909090909092,45.54455445544555,0.004743156524165348,0.014213969060978925,0.3336968375136346,1,0,0.04164323136949233,0.054845238464297966,0.7592861757105951,0,1,True,range,0,8,True,trend,0,28
