index,timerange,start_day,end_day,status,error,result_file,plans_file_count,pnl_quote,pnl_pct,initial_equity,end_equity,end_quote,end_base,fills,stop_events,seed_events,rebuild_events,soft_adjust_events,action_start,action_hold,action_stop,start_blocker_counts,start_counterfactual_single_counts,start_counterfactual_combo_counts,hold_reason_counts,stop_reason_counts,stop_event_reason_counts,stop_reason_counts_combined,top_start_blocker,top_start_counterfactual_single,top_start_counterfactual_combo,top_stop_reason
1,20200101-20200115,20200101,20200115,error,[Errno 2] No such file or directory: 'grid_plan.20200607T181500+0000.json',,0,,,,,,,,,,,,,,,{},{},{},{},{},{},{},,,,
2,20200115-20200129,20200115,20200129,error,[Errno 2] No such file or directory: 'grid_plan.20200607T013000+0000.json',,0,,,,,,,,,,,,,,,{},{},{},{},{},{},{},,,,
3,20200129-20200212,20200129,20200212,error,[Errno 2] No such file or directory: 'grid_plan.20200608T220000+0000.json',,0,,,,,,,,,,,,,,,{},{},{},{},{},{},{},,,,
4,20200212-20200226,20200212,20200226,error,[Errno 2] No such file or directory: 'grid_plan.20200616T061500+0000.json',,0,,,,,,,,,,,,,,,{},{},{},{},{},{},{},,,,
5,20200226-20200311,20200226,20200311,error,[Errno 2] No such file or directory: 'grid_plan.20200604T071500+0000.json',,0,,,,,,,,,,,,,,,{},{},{},{},{},{},{},,,,
6,20200311-20200325,20200311,20200325,error,[Errno 2] No such file or directory: 'grid_plan.20200611T150000+0000.json',,0,,,,,,,,,,,,,,,{},{},{},{},{},{},{},,,,
7,20200325-20200408,20200325,20200408,ok,,/home/kani/grid-ml-system/freqtrade/user_data/walkforward/wf_exp_bbwp_plus3_20200101_20260213_v1/window_007.result.json,1344,33.31960205532505,3.3319602055325026,1000.0,1033.319602055325,794.830294650495,1.448638203272976,7,567,2,0,13,9,768,567,"{""cooldown_active"": 618, ""gate_fail:adx_ok"": 161, ""gate_fail:atr_ok"": 366, ""gate_fail:bbw_nonexp"": 268, ""gate_fail:bbwp_gate_ok"": 1235, ""gate_fail:cvd_gate_ok"": 405, ""gate_fail:ema_dist_ok"": 247, ""gate_fail:fvg_gate_ok"": 959, ""gate_fail:mode_active_ok"": 1250, ""gate_fail:mrvd_gate_ok"": 159, ""gate_fail:os_dev_build_ok"": 419, ""gate_fail:vol_ok"": 152, ""gate_fail:vrvp_box_ok"": 21, ""reclaim_active"": 710, ""router_pause_mode"": 1250, ""rsi_out_of_range"": 439, ""stop_rule_active"": 567}","{""gate_fail:bbwp_gate_ok"": 5, ""gate_fail:cvd_gate_ok"": 3, ""gate_fail:fvg_gate_ok"": 15, ""gate_fail:mode_active_ok"": 8, ""gate_fail:os_dev_build_ok"": 5, ""reclaim_active"": 4, ""rsi_out_of_range"": 2}","{""gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 1, ""gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 1, ""gate_fail:bbwp_gate_ok"": 5, ""gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok"": 2, ""gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 8, ""gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok"": 1, ""gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 2, ""gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+rsi_out_of_range"": 1, ""gate_fail:cvd_gate_ok"": 3, ""gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:fvg_gate_ok"": 15, ""gate_fail:fvg_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok"": 8, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 3, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:adx_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok"": 23, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok"": 4, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 48, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 7, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 7, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 6, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 3, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 3, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:fvg_gate_ok"": 7, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 3, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:atr_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok"": 8, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 21, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 6, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 8, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:bbw_nonexp+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 4, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok"": 30, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok"": 24, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 136, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 44, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 29, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 24, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok"": 10, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok"": 4, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 29, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 10, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 23, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 10, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:cvd_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok"": 6, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 8, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:fvg_gate_ok"": 4, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:mrvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 4, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:fvg_gate_ok"": 3, ""gate_fail:mode_active_ok+gate_fail:os_dev_build_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 3, ""gate_fail:mode_active_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:atr_ok+gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok"": 4, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 5, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 5, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 5, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 1, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 2, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 6, ""gate_fail:mode_active_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+rsi_out_of_range"": 1, ""gate_fail:mode_active_ok+gate_fail:vrvp_box_ok+gate_fail:bbwp_gate_ok"": 4, ""gate_fail:mode_active_ok+gate_fail:vrvp_box_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 3, ""gate_fail:mode_active_ok+rsi_out_of_range"": 3, ""gate_fail:os_dev_build_ok"": 5, ""gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok"": 2, ""gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok"": 4, ""gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range"": 3, ""gate_fail:os_dev_build_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:os_dev_build_ok+rsi_out_of_range"": 1, ""gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 1, ""gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:cvd_gate_ok"": 1, ""gate_fail:vol_ok+gate_fail:cvd_gate_ok+rsi_out_of_range"": 2, ""gate_fail:vrvp_box_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok"": 1, ""gate_fail:vrvp_box_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok"": 4, ""reclaim_active"": 4, ""rsi_out_of_range"": 2}","{""cooldown_active"": 64, ""gate_fail:adx_ok"": 17, ""gate_fail:atr_ok"": 146, ""gate_fail:bbw_nonexp"": 52, ""gate_fail:bbwp_gate_ok"": 671, ""gate_fail:cvd_gate_ok"": 254, ""gate_fail:ema_dist_ok"": 38, ""gate_fail:fvg_gate_ok"": 563, ""gate_fail:mode_active_ok"": 685, ""gate_fail:mrvd_gate_ok"": 15, ""gate_fail:os_dev_build_ok"": 181, ""gate_fail:vol_ok"": 54, ""gate_fail:vrvp_box_ok"": 12, ""reclaim_active"": 151, ""router_pause_mode"": 685, ""rsi_out_of_range"": 200}","{""adx_hysteresis_stop"": 80, ""bbwp_expansion_stop"": 557, ""os_dev_trend_stop"": 34, ""range_shift_stop"": 17, ""router_pause_stop"": 2}","{""PLAN_STOP"": 567}","{""adx_hysteresis_stop"": 80, ""bbwp_expansion_stop"": 557, ""event:PLAN_STOP"": 567, ""os_dev_trend_stop"": 34, ""range_shift_stop"": 17, ""router_pause_stop"": 2}",gate_fail:mode_active_ok:1250,gate_fail:fvg_gate_ok:15,gate_fail:mode_active_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok:136,event:PLAN_STOP:567
